gene	BeWo.KD	Plac1.CT27	Plac1.CT29	rTS_Plac1	e13.5_KO	e18.5_KO	gene	gene_biotype	external_gene_name	description
ENSG00000162804	0	0	0	1	0	0	ENSG00000162804	protein_coding	SNED1	sushi, nidogen and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:24696]
ENSG00000166669	0	0	0	1	0	0	ENSG00000166669	protein_coding	ATF7IP2	activating transcription factor 7 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:20397]
ENSG00000173918	0	0	0	1	0	0	ENSG00000173918	protein_coding	C1QTNF1	C1q and TNF related 1 [Source:HGNC Symbol;Acc:HGNC:14324]
ENSG00000141570	0	0	0	1	0	0	ENSG00000141570	protein_coding	CBX8	chromobox 8 [Source:HGNC Symbol;Acc:HGNC:15962]
ENSG00000180834	0	0	0	1	0	0	ENSG00000180834	protein_coding	MAP6D1	MAP6 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25753]
ENSG00000145147	0	0	0	1	0	0	ENSG00000145147	protein_coding	SLIT2	slit guidance ligand 2 [Source:HGNC Symbol;Acc:HGNC:11086]
ENSG00000115112	0	0	0	1	0	0	ENSG00000115112	protein_coding	TFCP2L1	transcription factor CP2 like 1 [Source:HGNC Symbol;Acc:HGNC:17925]
ENSG00000161544	0	0	0	1	0	0	ENSG00000161544	protein_coding	CYGB	cytoglobin [Source:HGNC Symbol;Acc:HGNC:16505]
ENSG00000090539	0	0	0	1	0	0	ENSG00000090539	protein_coding	CHRD	chordin [Source:HGNC Symbol;Acc:HGNC:1949]
ENSG00000163608	0	0	0	1	0	0	ENSG00000163608	protein_coding	NEPRO	nucleolus and neural progenitor protein [Source:HGNC Symbol;Acc:HGNC:24496]
ENSG00000163873	0	0	0	1	0	0	ENSG00000163873	protein_coding	GRIK3	glutamate ionotropic receptor kainate type subunit 3 [Source:HGNC Symbol;Acc:HGNC:4581]
ENSG00000004660	0	0	0	1	0	0	ENSG00000004660	protein_coding	CAMKK1	calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469]
ENSG00000118257	0	0	0	1	0	0	ENSG00000118257	protein_coding	NRP2	neuropilin 2 [Source:HGNC Symbol;Acc:HGNC:8005]
ENSG00000026751	0	0	0	1	0	0	ENSG00000026751	protein_coding	SLAMF7	SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]
ENSG00000163606	0	0	0	1	0	0	ENSG00000163606	protein_coding	CD200R1	CD200 receptor 1 [Source:HGNC Symbol;Acc:HGNC:24235]
ENSG00000206531	0	0	0	1	0	0	ENSG00000206531	protein_coding	CD200R1L	CD200 receptor 1 like [Source:HGNC Symbol;Acc:HGNC:24665]
ENSG00000162076	0	0	0	1	0	0	ENSG00000162076	protein_coding	FLYWCH2	FLYWCH family member 2 [Source:HGNC Symbol;Acc:HGNC:25178]
ENSG00000135476	0	0	0	1	0	1	ENSG00000135476	protein_coding	ESPL1	extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]
ENSG00000196586	0	0	0	1	0	0	ENSG00000196586	protein_coding	MYO6	myosin VI [Source:HGNC Symbol;Acc:HGNC:7605]
ENSG00000182040	0	0	0	1	0	0	ENSG00000182040	protein_coding	USH1G	USH1 protein network component sans [Source:HGNC Symbol;Acc:HGNC:16356]
ENSG00000131650	0	0	0	1	0	0	ENSG00000131650	protein_coding	KREMEN2	kringle containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:18797]
ENSG00000005379	0	0	0	1	0	0	ENSG00000005379	protein_coding	TSPOAP1	TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]
ENSG00000085552	0	0	0	1	0	0	ENSG00000085552	protein_coding	IGSF9	immunoglobulin superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:18132]
ENSG00000118246	0	0	0	1	0	0	ENSG00000118246	protein_coding	FASTKD2	FAST kinase domains 2 [Source:HGNC Symbol;Acc:HGNC:29160]
ENSG00000284526	0	0	0	1	0	1	ENSG00000284526	protein_coding		novel protein
ENSG00000160097	0	0	0	1	1	1	ENSG00000160097	protein_coding	FNDC5	fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20240]
ENSG00000170579	0	0	0	1	0	0	
ENSG00000135144	0	0	0	1	0	0	ENSG00000135144	protein_coding	DTX1	deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]
ENSG00000070731	0	0	0	1	0	0	ENSG00000070731	protein_coding	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]
ENSG00000173894	0	0	0	1	0	0	ENSG00000173894	protein_coding	CBX2	chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]
ENSG00000138439	0	0	0	1	0	0	ENSG00000138439	protein_coding	FAM117B	family with sequence similarity 117 member B [Source:HGNC Symbol;Acc:HGNC:14440]
ENSG00000183044	0	0	0	1	0	0	ENSG00000183044	protein_coding	ABAT	4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:HGNC:23]
ENSG00000172789	0	0	0	1	0	0	ENSG00000172789	protein_coding	HOXC5	homeobox C5 [Source:HGNC Symbol;Acc:HGNC:5127]
ENSG00000167280	0	0	0	1	0	0	ENSG00000167280	protein_coding	ENGASE	endo-beta-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:24622]
ENSG00000087088	0	0	0	1	0	1	ENSG00000087088	protein_coding	BAX	BCL2 associated X, apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:959]
ENSG00000179859	0	0	0	1	0	0	ENSG00000179859	protein_coding	RNF227	ring finger protein 227 [Source:HGNC Symbol;Acc:HGNC:27571]
ENSG00000008516	0	0	0	1	0	0	ENSG00000008516	protein_coding	MMP25	matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:HGNC:14246]
ENSG00000170689	0	0	0	1	0	0	ENSG00000170689	protein_coding	HOXB9	homeobox B9 [Source:HGNC Symbol;Acc:HGNC:5120]
ENSG00000127152	0	0	0	1	0	0	ENSG00000127152	protein_coding	BCL11B	BAF chromatin remodeling complex subunit BCL11B [Source:HGNC Symbol;Acc:HGNC:13222]
ENSG00000177426	0	0	0	1	0	0	ENSG00000177426	protein_coding	TGIF1	TGFB induced factor homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11776]
ENSG00000129667	0	0	0	1	0	1	ENSG00000129667	protein_coding	RHBDF2	rhomboid 5 homolog 2 [Source:HGNC Symbol;Acc:HGNC:20788]
ENSG00000152977	0	0	0	1	0	0	ENSG00000152977	protein_coding	ZIC1	Zic family member 1 [Source:HGNC Symbol;Acc:HGNC:12872]
ENSG00000023228	0	0	0	1	0	0	ENSG00000023228	protein_coding	NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1 [Source:HGNC Symbol;Acc:HGNC:7707]
ENSG00000114942	0	0	0	1	0	0	ENSG00000114942	protein_coding	EEF1B2	eukaryotic translation elongation factor 1 beta 2 [Source:HGNC Symbol;Acc:HGNC:3208]
ENSG00000116857	0	0	0	1	0	0	ENSG00000116857	protein_coding	TMEM9	transmembrane protein 9 [Source:HGNC Symbol;Acc:HGNC:18823]
ENSG00000176974	0	0	0	1	0	1	ENSG00000176974	protein_coding	SHMT1	serine hydroxymethyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10850]
ENSG00000167281	0	0	0	1	0	1	ENSG00000167281	protein_coding	RBFOX3	RNA binding fox-1 homolog 3 [Source:HGNC Symbol;Acc:HGNC:27097]
ENSG00000155816	0	0	0	1	0	0	ENSG00000155816	protein_coding	FMN2	formin 2 [Source:HGNC Symbol;Acc:HGNC:14074]
ENSG00000181744	0	0	0	1	0	1	ENSG00000181744	protein_coding	DIPK2A	divergent protein kinase domain 2A [Source:HGNC Symbol;Acc:HGNC:28490]
ENSG00000136982	0	0	0	1	0	1	ENSG00000136982	protein_coding	DSCC1	DNA replication and sister chromatid cohesion 1 [Source:HGNC Symbol;Acc:HGNC:24453]
ENSG00000171246	0	0	0	1	0	0	ENSG00000171246	protein_coding	NPTX1	neuronal pentraxin 1 [Source:HGNC Symbol;Acc:HGNC:7952]
ENSG00000114948	0	0	0	1	0	1	ENSG00000114948	protein_coding	ADAM23	ADAM metallopeptidase domain 23 [Source:HGNC Symbol;Acc:HGNC:202]
ENSG00000183092	0	0	0	1	0	1	ENSG00000183092	protein_coding	BEGAIN	brain enriched guanylate kinase associated [Source:HGNC Symbol;Acc:HGNC:24163]
ENSG00000152127	0	0	0	1	0	0	ENSG00000152127	protein_coding	MGAT5	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7049]
ENSG00000159224	0	0	0	1	0	1	ENSG00000159224	protein_coding	GIP	gastric inhibitory polypeptide [Source:HGNC Symbol;Acc:HGNC:4270]
ENSG00000118402	0	0	0	1	0	0	ENSG00000118402	protein_coding	ELOVL4	ELOVL fatty acid elongase 4 [Source:HGNC Symbol;Acc:HGNC:14415]
ENSG00000121988	0	0	0	1	0	1	ENSG00000121988	protein_coding	ZRANB3	zinc finger RANBP2-type containing 3 [Source:HGNC Symbol;Acc:HGNC:25249]
ENSG00000275023	0	0	0	1	0	0	ENSG00000275023	protein_coding	MLLT6	MLLT6, PHD finger containing [Source:HGNC Symbol;Acc:HGNC:7138]
ENSG00000100084	0	0	0	1	0	0	ENSG00000100084	protein_coding	HIRA	histone cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:4916]
ENSG00000144857	0	0	0	1	0	0	ENSG00000144857	protein_coding	BOC	BOC cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17173]
ENSG00000197119	0	0	0	1	0	0	ENSG00000197119	protein_coding	SLC25A29	solute carrier family 25 member 29 [Source:HGNC Symbol;Acc:HGNC:20116]
ENSG00000135919	0	0	0	1	0	0	ENSG00000135919	protein_coding	SERPINE2	serpin family E member 2 [Source:HGNC Symbol;Acc:HGNC:8951]
ENSG00000185608	0	0	0	1	0	0	ENSG00000185608	protein_coding	MRPL40	mitochondrial ribosomal protein L40 [Source:HGNC Symbol;Acc:HGNC:14491]
ENSG00000137166	0	0	0	1	0	0	ENSG00000137166	protein_coding	FOXP4	forkhead box P4 [Source:HGNC Symbol;Acc:HGNC:20842]
ENSG00000197410	0	0	0	1	0	0	ENSG00000197410	protein_coding	DCHS2	dachsous cadherin-related 2 [Source:HGNC Symbol;Acc:HGNC:23111]
ENSG00000112667	0	0	0	1	1	1	ENSG00000112667	protein_coding	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:21218]
ENSG00000166126	0	0	0	1	0	0	ENSG00000166126	protein_coding	AMN	amnion associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:14604]
ENSG00000141337	0	0	0	1	0	0	ENSG00000141337	protein_coding	ARSG	arylsulfatase G [Source:HGNC Symbol;Acc:HGNC:24102]
ENSG00000082781	0	0	0	1	0	0	ENSG00000082781	protein_coding	ITGB5	integrin subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]
ENSG00000087077	0	0	0	1	0	0	ENSG00000087077	protein_coding	TRIP6	thyroid hormone receptor interactor 6 [Source:HGNC Symbol;Acc:HGNC:12311]
ENSG00000204851	0	0	0	1	0	0	ENSG00000204851	protein_coding	PNMA8B	PNMA family member 8B [Source:HGNC Symbol;Acc:HGNC:29206]
ENSG00000163611	0	0	0	1	0	0	ENSG00000163611	protein_coding	SPICE1	spindle and centriole associated protein 1 [Source:HGNC Symbol;Acc:HGNC:25083]
ENSG00000112651	0	0	0	1	0	0	ENSG00000112651	protein_coding	MRPL2	mitochondrial ribosomal protein L2 [Source:HGNC Symbol;Acc:HGNC:14056]
ENSG00000164078	0	0	0	1	0	0	ENSG00000164078	protein_coding	MST1R	macrophage stimulating 1 receptor [Source:HGNC Symbol;Acc:HGNC:7381]
ENSG00000172164	0	0	0	1	0	0	ENSG00000172164	protein_coding	SNTB1	syntrophin beta 1 [Source:HGNC Symbol;Acc:HGNC:11168]
ENSG00000188910	0	0	0	1	0	0	ENSG00000188910	protein_coding	GJB3	gap junction protein beta 3 [Source:HGNC Symbol;Acc:HGNC:4285]
ENSG00000171872	0	0	0	1	0	0	ENSG00000171872	protein_coding	KLF17	KLF transcription factor 17 [Source:HGNC Symbol;Acc:HGNC:18830]
ENSG00000115361	0	0	0	1	0	0	ENSG00000115361	protein_coding	ACADL	acyl-CoA dehydrogenase long chain [Source:HGNC Symbol;Acc:HGNC:88]
ENSG00000161509	0	0	0	1	1	0	ENSG00000161509	protein_coding	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C [Source:HGNC Symbol;Acc:HGNC:4587]
ENSG00000204628	0	0	0	1	0	1	ENSG00000204628	protein_coding	RACK1	receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]
ENSG00000127586	0	0	0	1	0	1	ENSG00000127586	protein_coding	CHTF18	chromosome transmission fidelity factor 18 [Source:HGNC Symbol;Acc:HGNC:18435]
ENSG00000172037	0	0	0	1	0	0	ENSG00000172037	protein_coding	LAMB2	laminin subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:6487]
ENSG00000141294	0	0	0	1	1	1	ENSG00000141294	protein_coding	LRRC46	leucine rich repeat containing 46 [Source:HGNC Symbol;Acc:HGNC:25047]
ENSG00000121579	0	0	0	1	0	0	ENSG00000121579	protein_coding	NAA50	N-alpha-acetyltransferase 50, NatE catalytic subunit [Source:HGNC Symbol;Acc:HGNC:29533]
ENSG00000159640	0	0	0	1	0	1	ENSG00000159640	protein_coding	ACE	angiotensin I converting enzyme [Source:HGNC Symbol;Acc:HGNC:2707]
ENSG00000141540	0	0	0	1	0	1	ENSG00000141540	protein_coding	TTYH2	tweety family member 2 [Source:HGNC Symbol;Acc:HGNC:13877]
ENSG00000140379	0	0	0	1	0	0	ENSG00000140379	protein_coding	BCL2A1	BCL2 related protein A1 [Source:HGNC Symbol;Acc:HGNC:991]
ENSG00000149218	0	0	0	1	0	0	ENSG00000149218	protein_coding	ENDOD1	endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]
ENSG00000109062	0	0	0	1	0	0	ENSG00000109062	protein_coding	SLC9A3R1	SLC9A3 regulator 1 [Source:HGNC Symbol;Acc:HGNC:11075]
ENSG00000178385	0	0	0	1	0	0	ENSG00000178385	protein_coding	PLEKHM3	pleckstrin homology domain containing M3 [Source:HGNC Symbol;Acc:HGNC:34006]
ENSG00000006744	0	0	0	1	0	0	ENSG00000006744	protein_coding	ELAC2	elaC ribonuclease Z 2 [Source:HGNC Symbol;Acc:HGNC:14198]
ENSG00000185559	0	0	0	1	0	0	ENSG00000185559	protein_coding	DLK1	delta like non-canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2907]
ENSG00000266074	0	0	0	1	0	1	ENSG00000266074	protein_coding	BAHCC1	BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279]
ENSG00000163710	0	0	0	1	1	0	ENSG00000163710	protein_coding	PCOLCE2	procollagen C-endopeptidase enhancer 2 [Source:HGNC Symbol;Acc:HGNC:8739]
ENSG00000131094	0	0	0	1	0	0	ENSG00000131094	protein_coding	C1QL1	complement C1q like 1 [Source:HGNC Symbol;Acc:HGNC:24182]
ENSG00000004142	0	0	0	1	0	0	ENSG00000004142	protein_coding	POLDIP2	DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781]
ENSG00000108924	0	0	0	1	0	1	ENSG00000108924	protein_coding	HLF	HLF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:4977]
ENSG00000113249	0	0	0	1	0	1	ENSG00000113249	protein_coding	HAVCR1	hepatitis A virus cellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:17866]
ENSG00000173826	0	0	0	1	0	0	ENSG00000173826	protein_coding	KCNH6	potassium voltage-gated channel subfamily H member 6 [Source:HGNC Symbol;Acc:HGNC:18862]
ENSG00000156966	0	0	0	1	0	0	ENSG00000156966	protein_coding	B3GNT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18811]
ENSG00000135074	0	0	0	1	0	0	ENSG00000135074	protein_coding	ADAM19	ADAM metallopeptidase domain 19 [Source:HGNC Symbol;Acc:HGNC:197]
ENSG00000112655	0	0	0	1	0	0	ENSG00000112655	protein_coding	PTK7	protein tyrosine kinase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:9618]
ENSG00000254585	0	0	0	1	0	1	ENSG00000254585	protein_coding	MAGEL2	MAGE family member L2 [Source:HGNC Symbol;Acc:HGNC:6814]
ENSG00000144843	0	0	0	1	0	0	ENSG00000144843	protein_coding	ADPRH	ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269]
ENSG00000173421	0	0	0	1	1	0	ENSG00000173421	protein_coding	IHO1	interactor of HORMAD1 1 [Source:HGNC Symbol;Acc:HGNC:27945]
ENSG00000124713	0	0	0	1	1	0	ENSG00000124713	protein_coding	GNMT	glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]
ENSG00000205476	0	0	0	1	0	0	ENSG00000205476	protein_coding	CCDC85C	coiled-coil domain containing 85C [Source:HGNC Symbol;Acc:HGNC:35459]
ENSG00000105255	0	0	0	1	0	0	ENSG00000105255	protein_coding	FSD1	fibronectin type III and SPRY domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13745]
ENSG00000172366	0	0	0	1	0	1	ENSG00000172366	protein_coding	MCRIP2	MAPK regulated corepressor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:14142]
ENSG00000146215	0	0	0	1	0	0	ENSG00000146215	protein_coding	CRIP3	cysteine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:17751]
ENSG00000163389	0	0	0	1	0	0	ENSG00000163389	protein_coding	POGLUT1	protein O-glucosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22954]
ENSG00000196411	0	0	0	1	0	1	ENSG00000196411	protein_coding	EPHB4	EPH receptor B4 [Source:HGNC Symbol;Acc:HGNC:3395]
ENSG00000284753	0	0	0	1	1	0	ENSG00000284753	protein_coding	EEF1AKMT4	EEF1A lysine methyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:53611]
ENSG00000176160	0	0	0	1	0	0	ENSG00000176160	protein_coding	HSF5	heat shock transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:26862]
ENSG00000132481	0	0	0	1	0	0	ENSG00000132481	protein_coding	TRIM47	tripartite motif containing 47 [Source:HGNC Symbol;Acc:HGNC:19020]
ENSG00000066629	0	0	0	1	0	0	ENSG00000066629	protein_coding	EML1	EMAP like 1 [Source:HGNC Symbol;Acc:HGNC:3330]
ENSG00000167693	0	0	0	1	0	0	ENSG00000167693	protein_coding	NXN	nucleoredoxin [Source:HGNC Symbol;Acc:HGNC:18008]
ENSG00000152990	0	0	0	1	0	0	ENSG00000152990	protein_coding	ADGRA3	adhesion G protein-coupled receptor A3 [Source:HGNC Symbol;Acc:HGNC:13839]
ENSG00000131746	0	0	0	1	0	1	ENSG00000131746	protein_coding	TNS4	tensin 4 [Source:HGNC Symbol;Acc:HGNC:24352]
ENSG00000188846	0	0	0	1	0	0	ENSG00000188846	protein_coding	RPL14	ribosomal protein L14 [Source:HGNC Symbol;Acc:HGNC:10305]
ENSG00000118193	0	0	0	1	0	1	ENSG00000118193	protein_coding	KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]
ENSG00000005513	0	0	0	1	0	1	ENSG00000005513	protein_coding	SOX8	SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203]
ENSG00000147677	0	0	0	1	0	0	ENSG00000147677	protein_coding	EIF3H	eukaryotic translation initiation factor 3 subunit H [Source:HGNC Symbol;Acc:HGNC:3273]
ENSG00000174705	0	0	0	1	0	0	ENSG00000174705	protein_coding	SH3PXD2B	SH3 and PX domains 2B [Source:HGNC Symbol;Acc:HGNC:29242]
ENSG00000183010	0	0	0	1	1	0	ENSG00000183010	protein_coding	PYCR1	pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:HGNC:9721]
ENSG00000175066	0	0	0	1	0	0	ENSG00000175066	protein_coding	GK5	glycerol kinase 5 [Source:HGNC Symbol;Acc:HGNC:28635]
ENSG00000121753	0	0	0	1	0	0	ENSG00000121753	protein_coding	ADGRB2	adhesion G protein-coupled receptor B2 [Source:HGNC Symbol;Acc:HGNC:944]
ENSG00000162877	0	0	0	1	0	1	ENSG00000162877	protein_coding	PM20D1	peptidase M20 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26518]
ENSG00000178404	0	0	0	1	0	0	
ENSG00000172782	0	0	0	1	0	1	ENSG00000172782	protein_coding	FADS6	fatty acid desaturase 6 [Source:HGNC Symbol;Acc:HGNC:30459]
ENSG00000141378	0	0	0	1	0	0	ENSG00000141378	protein_coding	PTRH2	peptidyl-tRNA hydrolase 2 [Source:HGNC Symbol;Acc:HGNC:24265]
ENSG00000214357	0	0	0	1	0	0	ENSG00000214357	protein_coding	NEURL1B	neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422]
ENSG00000146216	0	0	0	1	0	1	ENSG00000146216	protein_coding	TTBK1	tau tubulin kinase 1 [Source:HGNC Symbol;Acc:HGNC:19140]
ENSG00000206557	0	0	0	1	0	0	ENSG00000206557	protein_coding	TRIM71	tripartite motif containing 71 [Source:HGNC Symbol;Acc:HGNC:32669]
ENSG00000114126	0	0	0	1	0	0	ENSG00000114126	protein_coding	TFDP2	transcription factor Dp-2 [Source:HGNC Symbol;Acc:HGNC:11751]
ENSG00000137161	0	0	0	1	0	0	ENSG00000137161	protein_coding	CNPY3	canopy FGF signaling regulator 3 [Source:HGNC Symbol;Acc:HGNC:11968]
ENSG00000119004	0	0	0	1	0	0	ENSG00000119004	protein_coding	CYP20A1	cytochrome P450 family 20 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:20576]
ENSG00000131459	0	0	0	1	0	0	ENSG00000131459	protein_coding	GFPT2	glutamine-fructose-6-phosphate transaminase 2 [Source:HGNC Symbol;Acc:HGNC:4242]
ENSG00000198720	0	0	0	1	0	0	ENSG00000198720	protein_coding	ANKRD13B	ankyrin repeat domain 13B [Source:HGNC Symbol;Acc:HGNC:26363]
ENSG00000104549	0	0	0	1	0	1	ENSG00000104549	protein_coding	SQLE	squalene epoxidase [Source:HGNC Symbol;Acc:HGNC:11279]
ENSG00000013392	0	0	0	1	0	0	ENSG00000013392	protein_coding	RWDD2A	RWD domain containing 2A [Source:HGNC Symbol;Acc:HGNC:21385]
ENSG00000141367	0	0	0	1	0	0	ENSG00000141367	protein_coding	CLTC	clathrin heavy chain [Source:HGNC Symbol;Acc:HGNC:2092]
ENSG00000185838	0	0	0	1	0	0	ENSG00000185838	protein_coding	GNB1L	G protein subunit beta 1 like [Source:HGNC Symbol;Acc:HGNC:4397]
ENSG00000198478	0	0	0	1	0	0	ENSG00000198478	protein_coding	SH3BGRL2	SH3 domain binding glutamate rich protein like 2 [Source:HGNC Symbol;Acc:HGNC:15567]
ENSG00000141753	0	0	0	1	0	0	ENSG00000141753	protein_coding	IGFBP4	insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]
ENSG00000124496	0	0	0	1	0	0	ENSG00000124496	protein_coding	TRERF1	transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]
ENSG00000065518	0	0	0	1	0	0	ENSG00000065518	protein_coding	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4 [Source:HGNC Symbol;Acc:HGNC:7699]
ENSG00000143554	0	0	0	1	0	0	ENSG00000143554	protein_coding	SLC27A3	solute carrier family 27 member 3 [Source:HGNC Symbol;Acc:HGNC:10997]
ENSG00000185269	0	0	0	1	0	0	ENSG00000185269	protein_coding	NOTUM	notum, palmitoleoyl-protein carboxylesterase [Source:HGNC Symbol;Acc:HGNC:27106]
ENSG00000278224	0	0	0	1	0	0	ENSG00000278224	protein_coding	PRICKLE4	prickle planar cell polarity protein 4 [Source:HGNC Symbol;Acc:HGNC:16805]
ENSG00000115365	0	0	0	1	0	0	ENSG00000115365	protein_coding	LANCL1	LanC like glutathione S-transferase 1 [Source:HGNC Symbol;Acc:HGNC:6508]
ENSG00000143624	0	0	0	1	0	0	ENSG00000143624	protein_coding	INTS3	integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153]
ENSG00000183072	0	0	0	1	0	0	ENSG00000183072	protein_coding	NKX2-5	NK2 homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2488]
ENSG00000011260	0	0	0	1	0	0	ENSG00000011260	protein_coding	UTP18	UTP18 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24274]
ENSG00000137413	0	0	0	1	0	0	ENSG00000137413	protein_coding	TAF8	TATA-box binding protein associated factor 8 [Source:HGNC Symbol;Acc:HGNC:17300]
ENSG00000161996	0	0	0	1	0	1	ENSG00000161996	protein_coding	WDR90	WD repeat domain 90 [Source:HGNC Symbol;Acc:HGNC:26960]
ENSG00000168246	0	0	0	1	0	0	ENSG00000168246	protein_coding	UBTD2	ubiquitin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24463]
ENSG00000180353	0	0	0	1	1	1	ENSG00000180353	protein_coding	HCLS1	hematopoietic cell-specific Lyn substrate 1 [Source:HGNC Symbol;Acc:HGNC:4844]
ENSG00000129925	0	0	0	1	0	0	ENSG00000129925	protein_coding	PGAP6	post-GPI attachment to proteins 6 [Source:HGNC Symbol;Acc:HGNC:17205]
ENSG00000112578	0	0	0	1	0	0	ENSG00000112578	protein_coding	BYSL	bystin like [Source:HGNC Symbol;Acc:HGNC:1157]
ENSG00000089116	0	0	0	1	0	0	ENSG00000089116	protein_coding	LHX5	LIM homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14216]
ENSG00000136699	0	0	0	1	0	0	ENSG00000136699	protein_coding	SMPD4	sphingomyelin phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:32949]
ENSG00000112576	0	0	0	1	0	1	ENSG00000112576	protein_coding	CCND3	cyclin D3 [Source:HGNC Symbol;Acc:HGNC:1585]
ENSG00000089225	0	0	0	1	0	0	ENSG00000089225	protein_coding	TBX5	T-box transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:11604]
ENSG00000224383	0	0	0	1	0	1	ENSG00000224383	protein_coding	PRR29	proline rich 29 [Source:HGNC Symbol;Acc:HGNC:25673]
ENSG00000183421	0	0	0	1	1	1	ENSG00000183421	protein_coding	RIPK4	receptor interacting serine/threonine kinase 4 [Source:HGNC Symbol;Acc:HGNC:496]
ENSG00000150051	0	0	0	1	0	1	ENSG00000150051	protein_coding	MKX	mohawk homeobox [Source:HGNC Symbol;Acc:HGNC:23729]
ENSG00000112659	0	0	0	1	0	0	ENSG00000112659	protein_coding	CUL9	cullin 9 [Source:HGNC Symbol;Acc:HGNC:15982]
ENSG00000168824	0	0	0	1	0	0	ENSG00000168824	protein_coding	NSG1	neuronal vesicle trafficking associated 1 [Source:HGNC Symbol;Acc:HGNC:18790]
ENSG00000163909	0	0	0	1	0	0	ENSG00000163909	protein_coding	HEYL	hes related family bHLH transcription factor with YRPW motif like [Source:HGNC Symbol;Acc:HGNC:4882]
ENSG00000141068	0	0	0	1	0	1	ENSG00000141068	protein_coding	KSR1	kinase suppressor of ras 1 [Source:HGNC Symbol;Acc:HGNC:6465]
