gene	BeWo.KD	Plac1.CT27	Plac1.CT29	gene	gene_biotype	external_gene_name	description
ENSG00000102007	1	0	0	ENSG00000102007	protein_coding	PLP2	proteolipid protein 2 [Source:HGNC Symbol;Acc:HGNC:9087]
ENSG00000102032	1	0	0	ENSG00000102032	protein_coding	RENBP	renin binding protein [Source:HGNC Symbol;Acc:HGNC:9959]
ENSG00000102053	1	0	0	ENSG00000102053	protein_coding	ZC3H12B	zinc finger CCCH-type containing 12B [Source:HGNC Symbol;Acc:HGNC:17407]
ENSG00000102096	1	0	0	ENSG00000102096	protein_coding	PIM2	Pim-2 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:8987]
ENSG00000104814	1	0	0	ENSG00000104814	protein_coding	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6863]
ENSG00000104827	1	0	0	ENSG00000104827	protein_coding	CGB3	chorionic gonadotropin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1886]
ENSG00000104870	1	0	0	ENSG00000104870	protein_coding	FCGRT	Fc gamma receptor and transporter [Source:HGNC Symbol;Acc:HGNC:3621]
ENSG00000104983	1	0	0	ENSG00000104983	protein_coding	CCDC61	coiled-coil domain containing 61 [Source:HGNC Symbol;Acc:HGNC:33629]
ENSG00000104998	1	1	0	ENSG00000104998	protein_coding	IL27RA	interleukin 27 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:17290]
ENSG00000105088	1	0	0	ENSG00000105088	protein_coding	OLFM2	olfactomedin 2 [Source:HGNC Symbol;Acc:HGNC:17189]
ENSG00000105137	1	0	0	ENSG00000105137	protein_coding	SYDE1	synapse defective Rho GTPase homolog 1 [Source:HGNC Symbol;Acc:HGNC:25824]
ENSG00000105141	1	0	0	ENSG00000105141	protein_coding	CASP14	caspase 14 [Source:HGNC Symbol;Acc:HGNC:1502]
ENSG00000105143	1	0	0	ENSG00000105143	protein_coding	SLC1A6	solute carrier family 1 member 6 [Source:HGNC Symbol;Acc:HGNC:10944]
ENSG00000105246	1	0	0	ENSG00000105246	protein_coding	EBI3	Epstein-Barr virus induced 3 [Source:HGNC Symbol;Acc:HGNC:3129]
ENSG00000105357	1	1	0	ENSG00000105357	protein_coding	MYH14	myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212]
ENSG00000105376	1	0	0	ENSG00000105376	protein_coding	ICAM5	intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348]
ENSG00000105398	1	0	0	ENSG00000105398	protein_coding	SULT2A1	sulfotransferase family 2A member 1 [Source:HGNC Symbol;Acc:HGNC:11458]
ENSG00000105472	1	0	0	ENSG00000105472	protein_coding	CLEC11A	C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]
ENSG00000105497	1	0	0	ENSG00000105497	protein_coding	ZNF175	zinc finger protein 175 [Source:HGNC Symbol;Acc:HGNC:12964]
ENSG00000105514	1	0	0	ENSG00000105514	protein_coding	RAB3D	RAB3D, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9779]
ENSG00000105516	1	0	0	ENSG00000105516	protein_coding	DBP	D-box binding PAR bZIP transcription factor [Source:HGNC Symbol;Acc:HGNC:2697]
ENSG00000105550	1	0	0	ENSG00000105550	protein_coding	FGF21	fibroblast growth factor 21 [Source:HGNC Symbol;Acc:HGNC:3678]
ENSG00000105639	1	0	0	ENSG00000105639	protein_coding	JAK3	Janus kinase 3 [Source:HGNC Symbol;Acc:HGNC:6193]
ENSG00000105643	1	0	0	ENSG00000105643	protein_coding	ARRDC2	arrestin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25225]
ENSG00000105668	1	0	0	ENSG00000105668	protein_coding	UPK1A	uroplakin 1A [Source:HGNC Symbol;Acc:HGNC:12577]
ENSG00000105696	1	0	0	ENSG00000105696	protein_coding	TMEM59L	transmembrane protein 59 like [Source:HGNC Symbol;Acc:HGNC:13237]
ENSG00000105707	1	0	0	ENSG00000105707	protein_coding	HPN	hepsin [Source:HGNC Symbol;Acc:HGNC:5155]
ENSG00000105737	1	0	0	ENSG00000105737	protein_coding	GRIK5	glutamate ionotropic receptor kainate type subunit 5 [Source:HGNC Symbol;Acc:HGNC:4583]
ENSG00000124134	1	0	0	ENSG00000124134	protein_coding	KCNS1	potassium voltage-gated channel modifier subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:6300]
ENSG00000124143	1	0	0	ENSG00000124143	protein_coding	ARHGAP40	Rho GTPase activating protein 40 [Source:HGNC Symbol;Acc:HGNC:16226]
ENSG00000124151	1	0	0	ENSG00000124151	protein_coding	NCOA3	nuclear receptor coactivator 3 [Source:HGNC Symbol;Acc:HGNC:7670]
ENSG00000124216	1	0	0	ENSG00000124216	protein_coding	SNAI1	snail family transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:11128]
ENSG00000125508	1	0	0	ENSG00000125508	protein_coding	SRMS	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites [Source:HGNC Symbol;Acc:HGNC:11298]
ENSG00000125730	1	0	0	ENSG00000125730	protein_coding	C3	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]
ENSG00000125735	1	0	0	ENSG00000125735	protein_coding	TNFSF14	TNF superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11930]
ENSG00000125740	1	0	0	ENSG00000125740	protein_coding	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]
ENSG00000125772	1	0	0	ENSG00000125772	protein_coding	GPCPD1	glycerophosphocholine phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:26957]
ENSG00000125895	1	0	0	ENSG00000125895	protein_coding	TMEM74B	transmembrane protein 74B [Source:HGNC Symbol;Acc:HGNC:15893]
ENSG00000125999	1	0	0	ENSG00000125999	protein_coding	BPIFB1	BPI fold containing family B member 1 [Source:HGNC Symbol;Acc:HGNC:16108]
ENSG00000126458	1	1	0	ENSG00000126458	protein_coding	RRAS	RAS related [Source:HGNC Symbol;Acc:HGNC:10447]
ENSG00000126467	1	0	0	ENSG00000126467	protein_coding	TSKS	testis specific serine kinase substrate [Source:HGNC Symbol;Acc:HGNC:30719]
ENSG00000127528	1	0	0	ENSG00000127528	protein_coding	KLF2	KLF transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:6347]
ENSG00000127533	1	0	0	ENSG00000127533	protein_coding	F2RL3	F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]
ENSG00000128165	1	0	0	ENSG00000128165	protein_coding	ADM2	adrenomedullin 2 [Source:HGNC Symbol;Acc:HGNC:28898]
ENSG00000128203	1	0	0	ENSG00000128203	protein_coding	ASPHD2	aspartate beta-hydroxylase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30437]
ENSG00000128242	1	0	0	ENSG00000128242	protein_coding	GAL3ST1	galactose-3-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:24240]
ENSG00000128268	1	0	0	ENSG00000128268	protein_coding	MGAT3	beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7046]
ENSG00000129451	1	0	0	ENSG00000129451	protein_coding	KLK10	kallikrein related peptidase 10 [Source:HGNC Symbol;Acc:HGNC:6358]
ENSG00000129946	1	0	0	ENSG00000129946	protein_coding	SHC2	SHC adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:29869]
ENSG00000129951	1	0	0	ENSG00000129951	protein_coding	PLPPR3	phospholipid phosphatase related 3 [Source:HGNC Symbol;Acc:HGNC:23497]
ENSG00000130066	1	0	0	ENSG00000130066	protein_coding	SAT1	spermidine/spermine N1-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10540]
ENSG00000130150	1	0	0	ENSG00000130150	protein_coding	MOSPD2	motile sperm domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28381]
ENSG00000130203	1	0	0	ENSG00000130203	protein_coding	APOE	apolipoprotein E [Source:HGNC Symbol;Acc:HGNC:613]
ENSG00000130303	1	0	0	ENSG00000130303	protein_coding	BST2	bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]
ENSG00000130304	1	0	0	ENSG00000130304	protein_coding	SLC27A1	solute carrier family 27 member 1 [Source:HGNC Symbol;Acc:HGNC:10995]
ENSG00000130487	1	0	0	ENSG00000130487	protein_coding	KLHDC7B	kelch domain containing 7B [Source:HGNC Symbol;Acc:HGNC:25145]
ENSG00000130518	1	0	0	ENSG00000130518	protein_coding	IQCN	IQ motif containing N [Source:HGNC Symbol;Acc:HGNC:29350]
ENSG00000130812	1	0	0	ENSG00000130812	protein_coding	ANGPTL6	angiopoietin like 6 [Source:HGNC Symbol;Acc:HGNC:23140]
ENSG00000130813	1	0	0	ENSG00000130813	protein_coding	SHFL	shiftless antiviral inhibitor of ribosomal frameshifting [Source:HGNC Symbol;Acc:HGNC:25649]
ENSG00000130821	1	0	0	ENSG00000130821	protein_coding	SLC6A8	solute carrier family 6 member 8 [Source:HGNC Symbol;Acc:HGNC:11055]
ENSG00000130822	1	0	0	ENSG00000130822	protein_coding	PNCK	pregnancy up-regulated nonubiquitous CaM kinase [Source:HGNC Symbol;Acc:HGNC:13415]
ENSG00000130876	1	0	0	ENSG00000130876	protein_coding	SLC7A10	solute carrier family 7 member 10 [Source:HGNC Symbol;Acc:HGNC:11058]
ENSG00000131055	1	0	0	ENSG00000131055	protein_coding	COX4I2	cytochrome c oxidase subunit 4I2 [Source:HGNC Symbol;Acc:HGNC:16232]
ENSG00000132003	1	0	0	ENSG00000132003	protein_coding	ZSWIM4	zinc finger SWIM-type containing 4 [Source:HGNC Symbol;Acc:HGNC:25704]
ENSG00000133466	1	0	1	ENSG00000133466	protein_coding	C1QTNF6	C1q and TNF related 6 [Source:HGNC Symbol;Acc:HGNC:14343]
ENSG00000134042	1	0	0	ENSG00000134042	protein_coding	MRO	maestro [Source:HGNC Symbol;Acc:HGNC:24121]
ENSG00000134765	1	0	0	ENSG00000134765	protein_coding	DSC1	desmocollin 1 [Source:HGNC Symbol;Acc:HGNC:3035]
ENSG00000141448	1	0	1	ENSG00000141448	protein_coding	GATA6	GATA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:4174]
ENSG00000141524	1	0	0	ENSG00000141524	protein_coding	TMC6	transmembrane channel like 6 [Source:HGNC Symbol;Acc:HGNC:18021]
ENSG00000141526	1	0	0	ENSG00000141526	protein_coding	SLC16A3	solute carrier family 16 member 3 [Source:HGNC Symbol;Acc:HGNC:10924]
ENSG00000141574	1	0	0	ENSG00000141574	protein_coding	SECTM1	secreted and transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:10707]
ENSG00000141582	1	0	0	ENSG00000141582	protein_coding	CBX4	chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]
ENSG00000141639	1	0	0	ENSG00000141639	protein_coding	MAPK4	mitogen-activated protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:6878]
ENSG00000141665	1	0	0	ENSG00000141665	protein_coding	FBXO15	F-box protein 15 [Source:HGNC Symbol;Acc:HGNC:13617]
ENSG00000141682	1	0	0	ENSG00000141682	protein_coding	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108]
ENSG00000141854	1	0	0	ENSG00000141854	protein_coding	MISP3	MISP family member 3 [Source:HGNC Symbol;Acc:HGNC:26963]
ENSG00000142046	1	0	0	ENSG00000142046	protein_coding	TMEM91	transmembrane protein 91 [Source:HGNC Symbol;Acc:HGNC:32393]
ENSG00000142065	1	0	0	ENSG00000142065	protein_coding	ZFP14	ZFP14 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:29312]
ENSG00000142173	1	0	0	ENSG00000142173	protein_coding	COL6A2	collagen type VI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2212]
ENSG00000142178	1	0	0	ENSG00000142178	protein_coding	SIK1	salt inducible kinase 1 [Source:HGNC Symbol;Acc:HGNC:11142]
ENSG00000142182	1	0	0	ENSG00000142182	protein_coding	DNMT3L	DNA methyltransferase 3 like [Source:HGNC Symbol;Acc:HGNC:2980]
ENSG00000142188	1	0	0	ENSG00000142188	protein_coding	TMEM50B	transmembrane protein 50B [Source:HGNC Symbol;Acc:HGNC:1280]
ENSG00000142347	1	0	0	ENSG00000142347	protein_coding	MYO1F	myosin IF [Source:HGNC Symbol;Acc:HGNC:7600]
ENSG00000142449	1	0	0	ENSG00000142449	protein_coding	FBN3	fibrillin 3 [Source:HGNC Symbol;Acc:HGNC:18794]
ENSG00000142459	1	1	1	ENSG00000142459	protein_coding	EVI5L	ecotropic viral integration site 5 like [Source:HGNC Symbol;Acc:HGNC:30464]
ENSG00000142511	1	0	0	ENSG00000142511	protein_coding	GPR32	G protein-coupled receptor 32 [Source:HGNC Symbol;Acc:HGNC:4487]
ENSG00000142513	1	0	0	ENSG00000142513	protein_coding	ACP4	acid phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:14376]
ENSG00000147246	1	0	0	ENSG00000147246	protein_coding	HTR2C	5-hydroxytryptamine receptor 2C [Source:HGNC Symbol;Acc:HGNC:5295]
ENSG00000149596	1	0	1	ENSG00000149596	protein_coding	JPH2	junctophilin 2 [Source:HGNC Symbol;Acc:HGNC:14202]
ENSG00000149609	1	0	0	ENSG00000149609	protein_coding	C20orf144	chromosome 20 open reading frame 144 [Source:HGNC Symbol;Acc:HGNC:16137]
ENSG00000152439	1	0	0	ENSG00000152439	protein_coding	ZNF773	zinc finger protein 773 [Source:HGNC Symbol;Acc:HGNC:30487]
ENSG00000157514	1	0	0	ENSG00000157514	protein_coding	TSC22D3	TSC22 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:3051]
ENSG00000157542	1	0	0	ENSG00000157542	protein_coding	KCNJ6	potassium inwardly rectifying channel subfamily J member 6 [Source:HGNC Symbol;Acc:HGNC:6267]
ENSG00000159871	1	0	0	ENSG00000159871	protein_coding	LYPD5	LY6/PLAUR domain containing 5 [Source:HGNC Symbol;Acc:HGNC:26397]
ENSG00000160396	1	0	0	ENSG00000160396	protein_coding	HIPK4	homeodomain interacting protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:19007]
ENSG00000160460	1	0	0	ENSG00000160460	protein_coding	SPTBN4	spectrin beta, non-erythrocytic 4 [Source:HGNC Symbol;Acc:HGNC:14896]
ENSG00000160961	1	0	0	ENSG00000160961	protein_coding	ZNF333	zinc finger protein 333 [Source:HGNC Symbol;Acc:HGNC:15624]
ENSG00000161243	1	0	0	ENSG00000161243	protein_coding	FBXO27	F-box protein 27 [Source:HGNC Symbol;Acc:HGNC:18753]
ENSG00000161652	1	0	0	ENSG00000161652	protein_coding	IZUMO2	IZUMO family member 2 [Source:HGNC Symbol;Acc:HGNC:28518]
ENSG00000165288	1	0	0	ENSG00000165288	protein_coding	BRWD3	bromodomain and WD repeat domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17342]
ENSG00000167074	1	0	0	ENSG00000167074	protein_coding	TEF	TEF transcription factor, PAR bZIP family member [Source:HGNC Symbol;Acc:HGNC:11722]
ENSG00000167210	1	0	0	ENSG00000167210	protein_coding	LOXHD1	lipoxygenase homology PLAT domains 1 [Source:HGNC Symbol;Acc:HGNC:26521]
ENSG00000167608	1	0	0	ENSG00000167608	protein_coding	TMC4	transmembrane channel like 4 [Source:HGNC Symbol;Acc:HGNC:22998]
ENSG00000167617	1	0	0	ENSG00000167617	protein_coding	CDC42EP5	CDC42 effector protein 5 [Source:HGNC Symbol;Acc:HGNC:17408]
ENSG00000167676	1	0	0	ENSG00000167676	protein_coding	PLIN4	perilipin 4 [Source:HGNC Symbol;Acc:HGNC:29393]
ENSG00000167680	1	0	0	ENSG00000167680	protein_coding	SEMA6B	semaphorin 6B [Source:HGNC Symbol;Acc:HGNC:10739]
ENSG00000167785	1	0	0	ENSG00000167785	protein_coding	ZNF558	zinc finger protein 558 [Source:HGNC Symbol;Acc:HGNC:26422]
ENSG00000167895	1	0	0	ENSG00000167895	protein_coding	TMC8	transmembrane channel like 8 [Source:HGNC Symbol;Acc:HGNC:20474]
ENSG00000168454	1	0	0	ENSG00000168454	protein_coding	TXNDC2	thioredoxin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:16470]
ENSG00000169035	1	0	0	ENSG00000169035	protein_coding	KLK7	kallikrein related peptidase 7 [Source:HGNC Symbol;Acc:HGNC:6368]
ENSG00000169083	1	0	0	ENSG00000169083	protein_coding	AR	androgen receptor [Source:HGNC Symbol;Acc:HGNC:644]
ENSG00000170949	1	0	0	ENSG00000170949	protein_coding	ZNF160	zinc finger protein 160 [Source:HGNC Symbol;Acc:HGNC:12948]
ENSG00000171105	1	0	0	ENSG00000171105	protein_coding	INSR	insulin receptor [Source:HGNC Symbol;Acc:HGNC:6091]
ENSG00000171124	1	0	0	ENSG00000171124	protein_coding	FUT3	fucosyltransferase 3 (Lewis blood group) [Source:HGNC Symbol;Acc:HGNC:4014]
ENSG00000172081	1	0	0	ENSG00000172081	protein_coding	MOB3A	MOB kinase activator 3A [Source:HGNC Symbol;Acc:HGNC:29802]
ENSG00000172216	1	0	0	ENSG00000172216	protein_coding	CEBPB	CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]
ENSG00000172232	1	0	0	ENSG00000172232	protein_coding	AZU1	azurocidin 1 [Source:HGNC Symbol;Acc:HGNC:913]
ENSG00000173482	1	0	0	ENSG00000173482	protein_coding	PTPRM	protein tyrosine phosphatase receptor type M [Source:HGNC Symbol;Acc:HGNC:9675]
ENSG00000173762	1	0	0	ENSG00000173762	protein_coding	CD7	CD7 molecule [Source:HGNC Symbol;Acc:HGNC:1695]
ENSG00000173809	1	0	0	ENSG00000173809	protein_coding	TDRD12	tudor domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25044]
ENSG00000174010	1	0	0	ENSG00000174010	protein_coding	KLHL15	kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347]
ENSG00000174225	1	0	0	ENSG00000174225	protein_coding	ARL13A	ADP ribosylation factor like GTPase 13A [Source:HGNC Symbol;Acc:HGNC:31709]
ENSG00000174951	1	0	0	ENSG00000174951	protein_coding	FUT1	fucosyltransferase 1 (H blood group) [Source:HGNC Symbol;Acc:HGNC:4012]
ENSG00000175894	1	0	0	ENSG00000175894	protein_coding	TSPEAR	thrombospondin type laminin G domain and EAR repeats [Source:HGNC Symbol;Acc:HGNC:1268]
ENSG00000176533	1	0	0	ENSG00000176533	protein_coding	GNG7	G protein subunit gamma 7 [Source:HGNC Symbol;Acc:HGNC:4410]
ENSG00000176909	1	0	0	ENSG00000176909	protein_coding	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:26689]
ENSG00000177854	1	0	0	ENSG00000177854	protein_coding	TMEM187	transmembrane protein 187 [Source:HGNC Symbol;Acc:HGNC:13705]
ENSG00000178127	1	0	0	ENSG00000178127	protein_coding	NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2 [Source:HGNC Symbol;Acc:HGNC:7717]
ENSG00000178150	1	0	0	ENSG00000178150	protein_coding	ZNF114	zinc finger protein 114 [Source:HGNC Symbol;Acc:HGNC:12894]
ENSG00000178934	1	0	0	ENSG00000178934	protein_coding	LGALS7B	galectin 7B [Source:HGNC Symbol;Acc:HGNC:34447]
ENSG00000179820	1	1	1	ENSG00000179820	protein_coding	MYADM	myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]
ENSG00000179846	1	0	0	ENSG00000179846	protein_coding	NKPD1	NTPase KAP family P-loop domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24739]
ENSG00000179873	1	0	0	ENSG00000179873	protein_coding	NLRP11	NLR family pyrin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:22945]
ENSG00000179913	1	1	1	ENSG00000179913	protein_coding	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:13528]
ENSG00000180530	1	0	0	ENSG00000180530	protein_coding	NRIP1	nuclear receptor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:8001]
ENSG00000181035	1	0	0	ENSG00000181035	protein_coding	SLC25A42	solute carrier family 25 member 42 [Source:HGNC Symbol;Acc:HGNC:28380]
ENSG00000181781	1	0	0	ENSG00000181781	protein_coding	ODF3L2	outer dense fiber of sperm tails 3 like 2 [Source:HGNC Symbol;Acc:HGNC:26841]
ENSG00000182472	1	0	0	ENSG00000182472	protein_coding	CAPN12	calpain 12 [Source:HGNC Symbol;Acc:HGNC:13249]
ENSG00000182621	1	0	0	ENSG00000182621	protein_coding	PLCB1	phospholipase C beta 1 [Source:HGNC Symbol;Acc:HGNC:15917]
ENSG00000182902	1	0	0	ENSG00000182902	protein_coding	SLC25A18	solute carrier family 25 member 18 [Source:HGNC Symbol;Acc:HGNC:10988]
ENSG00000183668	1	0	0	ENSG00000183668	protein_coding	PSG9	pregnancy specific beta-1-glycoprotein 9 [Source:HGNC Symbol;Acc:HGNC:9526]
ENSG00000183878	1	0	0	ENSG00000183878	protein_coding	UTY	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked [Source:HGNC Symbol;Acc:HGNC:12638]
ENSG00000184058	1	0	0	ENSG00000184058	protein_coding	TBX1	T-box transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11592]
ENSG00000184205	1	0	0	ENSG00000184205	protein_coding	TSPYL2	TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]
ENSG00000184557	1	0	0	ENSG00000184557	protein_coding	SOCS3	suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]
ENSG00000184867	1	0	0	ENSG00000184867	protein_coding	ARMCX2	armadillo repeat containing X-linked 2 [Source:HGNC Symbol;Acc:HGNC:16869]
ENSG00000185022	1	0	0	ENSG00000185022	protein_coding	MAFF	MAF bZIP transcription factor F [Source:HGNC Symbol;Acc:HGNC:6780]
ENSG00000185133	1	0	0	ENSG00000185133	protein_coding	INPP5J	inositol polyphosphate-5-phosphatase J [Source:HGNC Symbol;Acc:HGNC:8956]
ENSG00000185247	1	0	0	ENSG00000185247	protein_coding	MAGEA11	MAGE family member A11 [Source:HGNC Symbol;Acc:HGNC:6798]
ENSG00000185792	1	0	0	ENSG00000185792	protein_coding	NLRP9	NLR family pyrin domain containing 9 [Source:HGNC Symbol;Acc:HGNC:22941]
ENSG00000186300	1	0	0	ENSG00000186300	protein_coding	ZNF555	zinc finger protein 555 [Source:HGNC Symbol;Acc:HGNC:28382]
ENSG00000186326	1	0	0	ENSG00000186326	protein_coding	RGS9BP	regulator of G protein signaling 9 binding protein [Source:HGNC Symbol;Acc:HGNC:30304]
ENSG00000186471	1	0	0	ENSG00000186471	protein_coding	AKAP14	A-kinase anchoring protein 14 [Source:HGNC Symbol;Acc:HGNC:24061]
ENSG00000186765	1	0	0	ENSG00000186765	protein_coding	FSCN2	fascin actin-bundling protein 2, retinal [Source:HGNC Symbol;Acc:HGNC:3960]
ENSG00000186812	1	0	0	ENSG00000186812	protein_coding	ZNF397	zinc finger protein 397 [Source:HGNC Symbol;Acc:HGNC:18818]
ENSG00000186994	1	0	0	ENSG00000186994	protein_coding	KANK3	KN motif and ankyrin repeat domains 3 [Source:HGNC Symbol;Acc:HGNC:24796]
ENSG00000187773	1	0	0	ENSG00000187773	protein_coding	DIPK1C	divergent protein kinase domain 1C [Source:HGNC Symbol;Acc:HGNC:31729]
ENSG00000188032	1	0	0	ENSG00000188032	protein_coding	C19orf67	chromosome 19 open reading frame 67 [Source:HGNC Symbol;Acc:HGNC:34354]
ENSG00000188158	1	0	0	ENSG00000188158	protein_coding	NHS	NHS actin remodeling regulator [Source:HGNC Symbol;Acc:HGNC:7820]
ENSG00000188227	1	0	0	ENSG00000188227	protein_coding	ZNF793	zinc finger protein 793 [Source:HGNC Symbol;Acc:HGNC:33115]
ENSG00000188493	1	0	0	ENSG00000188493	protein_coding	C19orf54	chromosome 19 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:24758]
ENSG00000188505	1	0	0	ENSG00000188505	protein_coding	NCCRP1	NCCRP1, F-box associated domain containing [Source:HGNC Symbol;Acc:HGNC:33739]
ENSG00000189052	1	0	0	ENSG00000189052	protein_coding	CGB5	chorionic gonadotropin subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:16452]
ENSG00000189430	1	0	0	ENSG00000189430	protein_coding	NCR1	natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]
ENSG00000196209	1	0	0	ENSG00000196209	protein_coding	SIRPB2	signal regulatory protein beta 2 [Source:HGNC Symbol;Acc:HGNC:16247]
ENSG00000196507	1	0	0	ENSG00000196507	protein_coding	TCEAL3	transcription elongation factor A like 3 [Source:HGNC Symbol;Acc:HGNC:28247]
ENSG00000196839	1	0	0	ENSG00000196839	protein_coding	ADA	adenosine deaminase [Source:HGNC Symbol;Acc:HGNC:186]
ENSG00000197183	1	0	0	ENSG00000197183	protein_coding	NOL4L	nucleolar protein 4 like [Source:HGNC Symbol;Acc:HGNC:16106]
ENSG00000197446	1	0	0	ENSG00000197446	protein_coding	CYP2F1	cytochrome P450 family 2 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:2632]
ENSG00000198355	1	0	0	ENSG00000198355	protein_coding	PIM3	Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]
ENSG00000198429	1	0	0	ENSG00000198429	protein_coding	ZNF69	zinc finger protein 69 [Source:HGNC Symbol;Acc:HGNC:13138]
